question_set	stu_answer	score_1	score_2	final_score
28	ምርምርና ጥናት ማካሄድ አንድ የህግ ሙያተኛ አንድ ጉዳይን ለመተግበር ወይም ለመስራት አስቀድሞ ምርምርና ጥናት ማካሄድ ይኖርበታል   ከዚያ በተጨማሪ ግቡ እንዳሳካ ተፅእኖ የሚያደርጉ ጉዳዮችን ይለያል  የናሙና ጥናት ማድረግ ግብረ መልስ መቀበል በተጨማሪም የህግ ሙያተኛው ከተደራሹና ክቋግብረ መልስ ማሰባሰብ ይኖርበታል ለቀጣይ ስራው ስለሚጠቅመው 	4	3	4
28	የህዝብ ግንኙነትንኙነት ባለሙያ ነፃ መሆን አለበት ሲል ለየትኛውም ወገን ሳያዳላ ትክክለኛ ወይም ሚዛናዊ የሆነ መረጃን ለተደራሹ ማህበረሰብ ማቅረብ አለበት ማለት ነው   ለሚሰራበት ተቋም ወይም ድርጅት መወገን ወይም ችግሩን መሸፋፈን የለበትም    ታማኝነት ሀቀኝነት ነፃ መሆን	4	4	4
28	ምርምርና ጥናት ማካሄድ ጭግሮች ካሉ መፍትሄ ለማግኘት የናሙና ጥናት ማካሄድ መረጃዎችን ለመሰብሰብ ለግብረ መልሱ ኣመታዊ መልስ መስጠትና ውጤታማ መሆን አለመሆን ለማረጋገጥ	4	3	4
28	ሶስቱም ለህዝቡ ለተደራሹ ሀሳባቸውን አገልግሎታቸውን በሚገባ ማድረስ ተደራሹ ደግሞ መለ ሱን በግዜው መቀበል ሊሆን ይችላል   ዜና ያለአንድ መንጠባጠብ ለህዝብ በሚድያ ይደርሳል  	3	1	2
28	ጥናትና ምርምር ናሙና መሰብሰብ ግብረ መልስ ጥናትና ምርምር ሁኔታዎች ገምግሞ እቅድ ለመወሰን ናሙና ጥናት  ከጥናጥና ምርምር ያነሰ ሀሳብን መገምገም ግብረ መልስ ከህዝብ የተቀበለውን ሀሳብ ማቅረብ  	4	4	4
28	የሑኔታዎች ግምገማ ማለት ከታቀዱ በኋላ ፅሁፉን ደግሞ ደጋግሞመገምገም ይችላል   ይዘትን ተጨባች ማድረግ  	0	1	1
28	የተለያዩ ነገሮችን በማስቀመጥ ጠቀሜታዎችን ማወቅ ነው ለመመዘን እቅዱ ምን ያክል እንደሆነ መመዘን መለካት ነው ሊደርስበት የታቀደው እቅድ ሊደርስበት ሊሰራበት  የሚችል መሆን እንዳለበት	0	0	0
28	የሁኔታዎች ግምገማ ማካሄድ ሲባል በመጀመርያ እቅድ ይታቀዳል   በታቀደው እቅድ መስራቱንና አለመስራቱን ግምገማ ማካሄድና  መለየት	2	1	2
28	ውጤትን መገምገም የራስ ባለዳ ማዘጋጀት ባጀት ማዘጋጀት	0	0	0
28	አካባቢውን ማወቅግምገማው የሚካሄድበትን ነገሮች አጥንቶ ማወቅ የዕቅድ ግቦችን መወሰንእቅድን ማስፈፀም ብቁ ስልቶችን መንደፍ የሁኔታዎች ግምገማ ማካሄድ  	0	1	1
28	ከእቅድ ዝግጅትና ዋና ዋና ተግባራት የሁኔታ ግምገማ ለማካሄድ የሚያስካሉ ስልቶች አንድ ነገር እንዴት እንድፈጠር እድንድታከናውን ስልት ነው  	2	2	2
28	ምርምር እና ጥናት ማካሄድ ምርምር እና ጥናት ማካሄድ የናሙና ጥናት ማካሄድ ግብር መለሰ የምርምር ጥናት እርስዎ ጊዜ የሚፈልግ ሲሆን የናሙና ጥናት ዜማ ከምርምር ጥናት	3	3	3
28	መጀመርያ የሁኔታዎች ግምገማ በጠራ መረጃ ላይ መመስረት አለበት   ይህንን የጠራ መረጃ ለማግኘትም ጥናጥትና ምርምር ማድረግን ይጠይቃል   በዚህም ዙርያ የምንጠቀምባቸው ሥልቶች ውስጥ የናሙና ጥናትእና ግብረመልስ ናቸው የናሙና ጥናትማለት በእቅድ ዝግጅት ምእራፋችን የምንሰበስበውን መረጃ የተጣራ ለማድረግ ከተደራሹ ማህበረሰብ የተወሰኑትን እንደ ናሙና በመወሰድ የራሱን ሃሳብ መሰረት በማድረግ የምንወስደው መረጃ ማለት ነው   ግብረ መልስ   ይህም በእቅድ ዝግጅት ምእራፋችን የምንሰበስበውን መረጃ የተጣራ ለማድረግ ተወሰኑ መልእክቶች በማስተላለፍ ከህዝቡ የሚመጣልን ምላሽ     ማለት ነው ከነዚህ ተነስተን እቀዳችንን እናቅዳለን ማለት ነው  	4	4	4
28	ጥናትና ምርምር ማድረግየነሙና ጥናት ማድረግ ግብረ መልስ ናቸው ጥናትና ምርምር የተደራሹ ሃሳብና አቋም ለማወቅ ያስችላል  የናሙና ጥናት የተለያዩ መጠይቆችን በማካሄድ የሚከናወን ነው ግብረ መልስ የተደራሹን  አቋም ለማወቅ ሲባል የሚደረግ ነው	4	3	4
28	የሁኔታዎችን ግምገማ ለማካሄድ መካሄድ ያለበት ሂደት የምርምርና ጥናት ማድረግ   የተደራሹ አስተያየት  አመለካካት  ለማሳወቅ ወደ ተግባር ለማስገባት ጥናትና ምርምር  ማካሄድ ያስፈልጋል  የናሙና ጥናት ማካሄድ   በተደራሹ በኩል ያለውን አስተያየትና አመለካካትን ለማሳወቅ ከተደራሹ መካከል የተወሰኑትን ናሙና በመጠቀም መገምገም ግብረ መልስን ከግምት ማስገባት ከተደራሹ የሚመው አስተያየት ምን ሊሆን እንደሚችል በመገመት ሁኔታ ግምገማ በማካሄድ ያለበት ደረጃ አውቀው ማቀድ ነው  	4	4	4
28	ሁኔታዎችን ግምገማ ማድረግ ለምሳሌ ሁኔታው ሲገመገም ካለው ተጨባጭ ሁኔታ ጋር ግምገማ ማካሄድ እቅድን ለማቀድ ቅድሚያ ምን ያስፈልገዋል የሚለውን ሀሳብ በአይምሮ መንሸራሸር ይህ ሲባል ለዕቅድየሚያስፈልጉ ቁሳቁሶችለምሳሌ ለእቅዱ በጀት የሚያስፈልግ ከሆነ ያንን መበጀት  	1	3	2
28	የሑኔታው ግምገማ በሁለት ይከፈላ የታወቀ የተለመደ ማለት ሲሆን የታወቀ የተለመደ የምንችለው ነገሮች አሉ እነሱም የፋሲካ በዓል የአረፋ በዓል የአድዋ በዓል ናቸው  	0	0	0
28	ምርምር የናሙና ጥናት ግምገማ	3	2	3
28	ቀና ገደብን ማወቅ መፃፍ እንጂ አለመደወል መልእክትን ለሚመለከት አዘጋጅቶ ወይም አካል ሪፖርቱን መልእክቱን	0	1	1
28	ስለነበረውና ስለተደረገው ነገር ማብራርያ መስጠት ሐሳብ መቀበል ካልተቀበልነው ሃሳብ ላይ በቂ ምላሽ መስጠት	0	0	0
28	ሁኔታ በሁለት ክፍሉን ሊለይ እንችላለን የሚያስችለን ሁኔታ ነው  እሱም  በበደላትበሃይማኖታዊነት በታወቁ በአላት ለጊዜው የሚሆን ሁኔታ   ለምሳሌ በስፖርት በሀዘን በለቅሶ በዚህ ጊዜ የህዝብ ግንኙነት ባለሙያ የሀሰን በለቅሶ በዚህ ጊዜ የህዝብ ግኑኝነት ባለሙያ የሀሳቡን  አንዳንድ የፈጠራ ሀሳቦችን በመካፈል መረጃ ሊያገኝ ይችላል 	2	2	2
28	ጥናትና ምርምር ማካሄድ የጥናቱን ናሙና ማካሄድ ግብረ መልሱን ለግምት ማስገባት	3	1	2
28	የሑኔታዎች ግምገማ ሲካሄድ መቼ ማከሄድ ያለበትን ጊዜ መወሰን የት ቦታህን ለመገምገም የሚመቸውንና ግምገማው የሙካሄድበት ቦታ መምረጥ በጀቱ  ምን ያህል በጀት ገንዘብ እንደሚያስፈልግ መመደብ በማን በማን በኩል ቢካሄድ ውጤታማ ይሆናል   የሚለውን መለየት	1	3	2
29	የፕሬስ መግጫ ከዚህ በፊት የቀረቡ ጉዳዎች ለህብረተሰቡ ይጠቅማል ተብለው ከታሰበ እደገና ማቅረብ የሚቻል ዘዴ ነው የዜና መግጫ ደግሞ ወቅታዊ  አዲስ የልተለመደ እና ትከስ መረጃ የሚቀርብበት የፕሬስ ኪት ደግሞ የተቋሙን የኃላ ታሪክ የሚገልፅ ፎቶ ግራፍ  ቃለምልልሶች  የሚይዝ በመሆኑ በሦስቱ መሁል ልዩነት አለው ማለት እችላለው	3	2	3
29	የፕሬስ መገገለጫ ማለት አዲስ የልሆነና ነገር ቢሆን ቀድሞ ተላለፈን ዜና ቢሆን አጠናክሮ ማቅረብ ማለት ነው  የዜና መግለጫ አዲስና ትኩስ የሆነ ነገር መሆን አለበት የፕሬስ ኪት መረጃዎችን ማስቀመጫ ሳጥን ማለት ነው	3	4	4
29	የፕሬስ መግለጫ   የሚባለው ታዋቂነትና ቀልብ ሳቢነት ያለው ሆኖ ቀድሞ የተላለፈውም ቢሆን የህዝብ ፍላጎት ካለ ተደግሞ የሚቀርብ መግለጫ ነው  ዜና መግለጫ የሚባለው ደግሞ አዲስነት  ግጭት  ወቅታዊነት ጉዳዮችን የያዘ ሆኖ በትኩስና ወቅታዊ ነገሮች ላይ የተመሰረተ ነው  ፕሬስ ኪት የሚባለው ደግሞ የተቋሙ መረጃዎች ማለትም ፎቶ ግራፎች ፋስት ሺቶች  የዜና መግለጫዎችን  የፕሬስ መግለጫዎ  የሚቀመጡበት ተመሳስሎአቸው ደግሞ ሁሉም ሁሉም በሚዲያ አማካኝነት የሚቀርቡ ወይም ለሚዲያ የሚቀርቡ ጉዳዮች ናቸው 	4	4	4
29	የፕሬስ መግለጫ አዲስና ትኩስ በሆኑ ነገሮች ላይ የግድ ያቶክር አይልም ተቋሙ ሰርቷቸው በለፉትና ደግሞ መሰረት ላላቸው ነገሮችና የሐላፊወችን ንግግር የተለያዩ መግባባት ላይ ትኩረት ያደርጋል የዜና መግለጫ በትኩስን በአዳዲስ ነገሮች ላይ ያተኩራል የፕሬሽ ኪት ሁለት ኪስመስል ተካፋች ያለው ነገር ሲሆን በግራ በኩል የለው ታሪኮችን መዛግብትን ይይዛል በቀን በኩል አዲስና ወቅታዊ ንግግሮችን ይይዛል	3	4	4
29	የፕሬስ መግለጫ የዜና መግለጫና የፕሬስኪት ሁሉም የህዝብ ግንኙነት ስራን  ለማከናወን አስፈለጊና  ተያያዥነት ያላቸው በመሆንናቸው ያመሳሰላችውዋል ዜና መግለጫ አዲስና ትኩስ የሆኑ ጉዳዮችን ለህዝብ  ለተደራሹ   ወዲያውኑ ማቅረብ ነው የፕሬስ መግለጫ የግድ አዲስና ትኩስ መሆን አየገባቸውም ነገር ግን በተደራሹ አስፈላጊና ጠቃሚ መረጃ ያስፈልጋሉ የሚባሉ ጉዳዮችን በጋዜጣ በመፅሄት በሌሎች የሚዲያ ማቅረቢያዎች ያቀርባል የፕሬስ ኪትየመረጃ ቋት ሆኖ የኃላ መናኝ ታሪካዊ ሠነዶች ፎቶግራፎችን ካርቶኖችን የዜና ኮፒዎን   ወዘተ በተ ዘጋጀው የፕሬስ ኪት በቀኝና በግራ ኪስ በማደራጀት ማስቀመጥና ከፈለገ መረጃ ማግኛ ነው 	4	4	4
29	የፕሬስ መግለጫ  ለማህበረሰቡ ጠቃሜታ ካለው መቼም ይሁን መች የዞ ይመጣል ዜና  ግን ትኩስነት ያለውን ቅርበት  አዲነት ወቅታዊ እንዲሁም ግዜው ያለፈበትን ነገር ይዞ አይቀርብም  የፕሬስ ኪት  የሚይዘው በሁለት ኪሶች የተቋምንና የህዝብ ግንኙነቱን ሙያተኛ ማስተዋወቅ የሚችሉ ሰነዶች የያዘ ሲሆን ይህም በህዝብ ግንኙነቱ ባለሙያ የሚሰሩ ስራዎ ናቸው  የሦስቱም ተመሳስሎ ተደራሽነታች ለተደራሹ አካል መሆኑ ነው 	4	3	4
29	ተመሳሳይነታቸው  የህ ሰብ መልዕክት ማስተላለፊያ መንገዶች ናቸው ልዩነታቸው  የፕሬስ መግለጫ በጽሁፍ በህትመት የሚተላለፍ ሲሆን የዜና መግለጫ ወይም በኤሌክትሮኒክስ የሚተላለፍ ነው የፕሬስ መግለጫና የዜና መግለጫ መልዕክት በፅሁፍ በሚዲያ የሚተላለፍ ሲሆን የፕሬ ኪት ግን ለሚዲያ ለዜና መግለጫ የተዘጋጀ የተለያዩ ዝርዝር ነገሮች የሚሰበሰብበት ሠንጠረዥ ነው 	3	2	3
29	ፕሬስ መግለጫ  የዜና መግለጫ  የፕሬስ ኪት መካከል ያለው ልዩነት ተመሳስሎ  ተመሳስሎአቸው  ሁሉም መረጃን ለተደራሹ መሳብ ያቀርባል  ሁሉም የህትመትና የኤሌክትሮኒክስ ሚዲያ ይጠቀማሉ ልዩነታቸው  የፕሬስ መግለጫ መቅረቢያው በኤሌክትሮኒክስ ቢሆኑ ሰብአዊነትን አስፈላጊነትን መናገር ይፈልጋል  በጆሮ ተሠምቶ የሚታወቁትን ዜናዎ ያቀርባል  የዜና መግለጫ በጆሮ ተሠምቶ የማይታወቅ ትኩስ ዜናዎ እና ወቅታዊ ጉዳዮችን ዜናዎችን  ያቀርባል   የፕሬስ ኪት አዳዲ ዜናዎን በሚድያ ያቀረቡትን  ፎቶግራፎችን በካሴት የተቀረፁ ፅሑፎች የኋላ ታሪኮችን እና ሌሎች ፅሑፎችን የያዘ ሠነድ ነው	4	4	4
29	የአንድን የህዝብ ግንኙነት ሙያተኛ የድርጅቱን ተቋሙን መልዕክት አሰሚ መሆን በሚዲያ እና በህዝብ ግንኙነት መካከል የፖሬስ ግንኙነት አንድ መሆን አንድ የህዝብ ግንኙነት ሙያተኛ የህዝብ አስተያየት አንድ መሆን 0	0	0
29	የፕሬ መግለጫና የፕሬ ኪት በጽፍ የሚቀርብ ነው ዜና ግን በሬድዮና በቴሌቭዥን ሊቀርብ ይችላል  ፕሬስና የፕሬስነት መልክትን በጽሁፍ ያቀርባል አንድነታቸው ሁለቱም የመልክት ማስተላለፊያ ናቸው	3	3	3
29	የፕሬስ ኪት የሚለው ጥራዝ እንለዋለን  የፕሬ የተሟላ መረጃ መኖራቸው ዜና ሰለሚለው በትክክል መቅረቡ ይህ ሁሉ ያመሳስላቸዋል የሁሉም መረጃን የሚመለከት በመሆኑ ዞሮዞሮ አንድ ያደርጋቸዋል  ልዩነቱ ዜና ወቅታዊ መሆኑ እና የፕሬስ ኪት ደግሞ የቆዩም ሆነ የተለያየ መረጃ ስለሚያስቀምጥ ነው 	3	2	3
29	ሶስቱም በህዝብ ግንኙነት ሙያተኛ የተዘጋጀና በሚዲያ የሚቀርቡ ናቸው ልዩነታቸው የፕሬስ መግለጫ  በትሉስና በወቅታዊ ጉዳዮች ላይያተኩራል ህዝቡ ባለው ነገር ላይ እንደገና ማወቅ አለበት ባለ ጉዳዮች ላይ ያተኩራል ቀልብ ሳቢ ነው  የዜና መግለጫ  ትኩስና ወቅታዊ በሆኑ ጉዳዮች ላይ ያተኩራል ዜና ታትሞ ሀይል  ግጭት  ቀርበት የፕሬ ኪት ሁለት ኪሶች ያሉት በግራና በቀኝ በቀኝ በኩል አዳዲ መረጃዎን ያስቀምጣል በግራ በኩል ያለፈ ታሪኮች ልዩነታቸው በነዚህ ነው 	4	3	4
29	የፕሬስ መግለጫ የዜና መግለጫ እና ፕሬ ኪት ሁሉም ዜናን ለማቅረብና የዜናን መረጃ በትክክል ለማስቀመጥ የሚያግዙ ሲሆን የዜና መግለጫው ትኩስ  ያልተሰሙ አዲስ ዜናዎን ለሕ ሰቡ የሚናቀርብበት መንገድ ሲሆን የፕሬስ መግለጫ ደግሞ አዲ ዜናም ይሁን በሌላ ወቅት እንደ ዜና ቀርበው ነገር ግን ለ ሕሰቡ አሁንም ቢቀርብላቸው ጠቀሜታ ይኖረዋል ተብለው የሚታሰብ ከሆነ የሚቀርብበት መንገድ ነው 	4	4	4
